"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202302,3,31,314610,"C",3321000,1,911305,101,6,36,44,6,3,0,1,97,0,0,0,2140,1,0,1,202302,0,5,2140
202302,3,31,314610,"F",4120400,1,717020,101,5,23,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"F",4213800,-1,716610,101,7,45,44,6,1,0,1,31,0,0,0,1944.42,1,0,1,202302,0,5,1944.42
202302,3,31,314610,"F",4330499,-1,715210,101,5,22,44,3,1,0,1,31,0,0,0,1622,1,0,1,202302,0,5,1622
202302,3,31,314610,"G",4635402,1,782510,101,7,35,44,6,1,0,1,97,0,0,0,1829.85,1,0,1,202302,0,5,1829.85
202302,3,31,314610,"H",4930201,-1,782510,101,7,32,44,6,1,0,1,40,0,0,0,2103.52,1,0,1,202302,0,5,2103.52
202302,3,31,314610,"F",4299599,-1,715305,101,5,34,44,3,1,0,4,32,0,0,0,1890.5,1,0,1,202302,0,5,1890.5
202302,3,31,314610,"H",4930201,1,782510,101,7,35,44,6,1,0,1,97,0,0,0,2365.83,1,0,1,202302,0,5,2365.83
202302,3,31,314610,"I",5611204,1,513605,101,7,25,44,3,1,0,1,97,0,0,0,1900,1,0,1,202302,0,5,1900
202302,3,31,314610,"M",7112000,-1,717020,101,7,19,44,3,1,0,1,43,0,0,0,1421.2,1,0,1,202302,0,5,1421.2
202302,3,31,314610,"P",8511200,-1,331105,101,9,36,23,6,3,0,1,40,0,0,0,1883.7,1,0,1,202302,0,1,16.38
202302,3,31,314610,"M",6920601,-1,411030,101,7,25,40,1,3,0,1,40,0,0,0,1478.61,1,0,1,202302,0,5,1478.61
202302,3,31,314610,"F",4399103,1,710205,101,7,49,44,6,1,0,4,97,0,0,0,2155.12,1,0,1,202302,0,5,2155.12
202302,3,31,314610,"G",4763601,1,521110,101,7,19,44,3,3,0,1,97,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"B",710302,-1,784205,101,5,35,44,6,1,0,1,40,0,0,0,1330,1,0,1,202302,0,5,1330
202302,3,31,314610,"F",4212000,-1,715115,101,7,40,44,6,1,0,4,31,0,0,0,3839.49,1,0,1,202302,0,5,3839.49
202302,3,31,314610,"I",5611203,1,513435,101,7,22,44,3,3,0,1,97,0,0,0,1337.6,1,0,1,202302,0,1,6.08
202302,3,31,314610,"B",710301,-1,312105,101,7,47,38.5,3,1,0,1,31,0,0,0,5694.85,1,0,1,202302,0,5,5694.85
202302,3,31,314610,"G",4722902,-1,513505,101,7,21,16,6,1,0,1,32,0,0,0,669,1,0,1,202302,0,5,669
202302,3,31,314610,"G",4771704,-1,519320,101,5,25,44,3,1,0,1,31,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"N",8299701,-1,519940,101,7,27,44,1,3,0,1,31,0,0,0,2134.57,1,0,1,202302,0,5,2134.57
202302,3,31,314610,"F",4120400,1,514225,101,5,20,44,3,3,0,4,97,0,0,0,1302,1,0,1,202302,0,5,1302
202302,3,31,314610,"S",9430800,1,422120,101,7,25,44,3,3,0,1,97,0,0,0,1302,1,0,1,202302,0,5,1302
202302,3,31,314610,"K",6550200,1,322205,101,7,31,44,3,3,0,1,97,0,0,0,1887.39,1,0,1,202302,0,5,1887.39
202302,3,31,314610,"B",710301,1,992115,101,7,27,44,2,1,0,1,97,0,0,0,2222,1,0,1,202302,0,1,10.1
202302,3,31,314610,"G",4781400,-1,521110,101,7,18,44,6,3,0,1,40,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"C",2412100,1,913110,103,7,20,24,6,1,0,1,97,0,0,0,660,1,1,1,202302,0,5,660
202302,3,31,314610,"S",9430800,1,514320,101,7,58,44,3,3,0,1,97,0,0,0,1356.78,1,0,1,202302,0,5,1356.78
202302,3,31,314610,"F",4213800,-1,782510,101,7,34,44,3,1,0,1,31,0,0,0,2309.47,1,0,1,202302,0,5,2309.47
202302,3,31,314610,"N",8121400,-1,782305,101,7,29,30,3,1,0,1,31,0,0,0,2225.78,1,0,1,202302,0,5,2225.78
202302,3,31,314610,"B",710301,-1,911305,101,7,34,44,1,1,0,1,31,0,0,0,2700,1,0,1,202302,0,5,2700
202302,3,31,314610,"F",4120400,1,715210,101,4,38,44,3,1,0,1,97,0,0,0,1786.46,1,0,1,202302,0,5,1786.46
202302,3,31,314610,"C",2412100,-1,715125,101,7,24,36,6,1,0,1,31,0,0,0,1740.8,1,0,1,202302,0,5,1740.8
202302,3,31,314610,"N",8121400,-1,411010,101,7,35,44,2,3,0,1,31,0,0,0,1949.29,1,0,1,202302,0,5,1949.29
202302,3,31,314610,"G",4721104,1,411010,101,7,21,7,1,1,0,1,97,0,0,0,277.6,1,0,1,202302,0,5,277.6
202302,3,31,314610,"C",2441501,1,784205,101,7,46,44,3,1,0,1,97,0,0,0,1487.2,1,0,1,202302,0,5,1487.2
202302,3,31,314610,"F",4213800,-1,715210,101,5,55,44,3,1,0,1,31,0,0,0,1944.42,1,0,1,202302,0,5,1944.42
202302,3,31,314610,"G",4711302,1,414215,101,7,33,44,3,1,0,1,97,0,0,0,1510.69,1,0,1,202302,0,5,1510.69
202302,3,31,314610,"F",4299599,1,717020,101,6,19,44,6,1,0,4,97,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"F",4211101,-1,715525,101,7,53,44,3,1,0,4,31,0,0,0,1872,1,0,1,202302,0,5,1872
202302,3,31,314610,"F",4211101,-1,782510,101,7,45,44,3,1,0,4,31,0,0,0,2267.69,1,0,1,202302,0,5,2267.69
