"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202307,3,31,314610,"N",7739003,-1,724205,101,7,36,44,6,1,0,1,31,0,0,0,1850,2,0,1,202307,0,5,1850
202307,3,31,314610,"F",4391600,-1,782510,101,4,29,44,6,1,0,4,31,0,0,0,2448.58,7,0,1,202307,0,5,2448.58
202307,3,31,314610,"F",4211101,-1,951105,101,7,20,44,3,1,0,4,40,0,0,0,1842,1,0,1,202307,0,5,1842
202307,3,31,314610,"N",8299799,1,201105,101,9,26,48,6,3,0,1,97,0,0,0,3650,1,0,1,202307,0,5,3650
202307,3,31,314610,"P",8592903,1,411010,101,7,18,44,6,3,0,1,97,0,0,0,1320,1,0,1,202307,0,5,1320
202307,3,31,314610,"F",4299599,-1,411005,101,7,40,44,3,3,0,4,40,0,0,0,1809.82,1,0,1,202307,0,5,1809.82
202307,3,31,314610,"F",4211101,1,782510,101,4,51,44,3,1,0,4,97,0,0,0,2502,1,0,1,202307,0,5,2502
202307,3,31,314610,"F",4211101,-1,391205,101,7,32,44,2,1,0,4,40,0,0,0,2070,1,0,1,202307,0,5,2070
202307,3,31,314610,"Q",8610102,-1,322205,101,7,28,44,2,1,0,1,40,0,0,0,1647.39,8,0,1,202307,0,5,1647.39
202307,3,31,314610,"M",7112000,1,717020,101,6,55,44,2,1,0,1,97,0,0,0,1421.2,5,0,1,202307,0,5,1421.2
202307,3,31,314610,"F",4211101,1,782310,101,7,37,44,3,1,0,4,97,0,0,0,2347,1,0,1,202307,0,5,2347
202307,3,31,314610,"F",4391600,-1,715305,101,5,37,44,6,1,0,4,31,0,0,0,1890.5,7,0,1,202307,0,5,1890.5
202307,3,31,314610,"F",4399101,1,717020,101,7,36,44,3,1,0,1,97,0,0,0,1421.2,3,0,1,202307,0,5,1421.2
202307,3,31,314610,"F",4211101,-1,517420,101,7,32,44,3,1,0,4,40,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"A",161003,-1,715210,101,7,35,44,1,1,2,3,31,0,0,0,2640,2,0,1,202307,0,5,2640
202307,3,31,314610,"S",9430800,1,514310,101,7,20,44,6,1,0,1,97,0,0,0,1527.87,5,0,1,202307,0,5,1527.87
202307,3,31,314610,"F",4211101,1,782305,101,4,28,44,3,1,0,4,97,0,0,0,1547,1,0,1,202307,0,5,1547
202307,3,31,314610,"G",4711302,1,521125,101,4,52,44,3,1,0,1,97,0,0,0,1450,7,0,1,202307,0,5,1450
202307,3,31,314610,"F",4211101,1,715505,101,5,45,44,3,1,0,4,97,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4221902,1,514320,101,7,54,44,6,1,0,1,97,0,0,0,2800,7,0,1,202307,0,5,2800
202307,3,31,314610,"I",5611201,1,513435,101,7,32,45,1,1,0,1,97,0,0,0,1338,2,0,1,202307,0,5,1338
202307,3,31,314610,"N",8121400,-1,514320,101,7,25,22,3,3,0,1,31,0,0,0,696.3,6,0,1,202307,0,1,6.33
202307,3,31,314610,"F",4213800,1,715615,101,7,18,44,2,1,0,1,97,0,0,0,1421.2,7,0,1,202307,0,5,1421.2
202307,3,31,314610,"B",710301,1,391125,101,9,31,40,3,3,0,1,97,0,0,0,3844,10,0,1,202307,0,5,3844
202307,3,31,314610,"F",4292802,-1,724205,101,7,40,44,2,1,0,4,40,0,0,0,2090.88,1,0,1,202307,0,5,2090.88
202307,3,31,314610,"F",4211101,-1,715210,101,4,31,44,3,1,0,4,31,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4299599,-1,716610,101,7,41,44,6,1,0,4,31,0,0,0,2169.2,1,0,1,202307,0,5,2169.2
202307,3,31,314610,"I",5611201,1,513205,101,7,27,44,1,1,0,1,97,0,0,0,2280.42,5,0,1,202307,0,5,2280.42
202307,3,31,314610,"F",4211101,1,782145,101,7,31,44,3,3,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"N",8129000,1,514225,101,5,65,44,6,1,0,1,97,0,0,0,1320,1,0,1,202307,0,5,1320
202307,3,31,314610,"F",4211101,1,717020,101,7,22,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"G",4711302,1,421125,101,6,29,44,2,3,0,1,97,0,0,0,1450,7,0,1,202307,0,5,1450
202307,3,31,314610,"F",4211101,1,715125,101,7,36,44,3,1,0,4,97,0,0,0,2719,1,0,1,202307,0,5,2719
202307,3,31,314610,"I",5510801,1,513405,101,7,40,25.14,6,1,0,1,97,0,0,0,2000,4,0,1,202307,0,5,2000
202307,3,31,314610,"G",4771701,1,521130,101,7,23,44,3,3,0,1,97,0,0,0,1320,3,0,1,202307,0,5,1320
202307,3,31,314610,"F",4330499,1,715210,101,1,48,44,3,1,0,1,97,0,0,0,2300,3,0,1,202307,0,5,2300
202307,3,31,314610,"I",5611201,-1,271105,101,2,46,44,2,3,0,1,40,0,0,0,1541.1,4,0,1,202307,0,5,1541.1
202307,3,31,314610,"F",4211101,1,715125,101,7,35,44,3,1,0,4,97,0,0,0,3229,1,0,1,202307,0,5,3229
202307,3,31,314610,"F",4221903,1,411010,101,7,32,44,3,3,0,1,97,0,0,0,2518.69,6,0,1,202307,0,5,2518.69
202307,3,31,314610,"F",4330499,1,717020,101,2,26,44,3,1,0,1,97,0,0,0,1600,3,0,1,202307,0,5,1600
202307,3,31,314610,"F",4211101,1,717020,101,2,24,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
