"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202303,3,31,314610,"F",4391600,1,351605,101,7,36,44,6,1,0,4,97,0,0,0,4024.19,7,0,1,202303,0,5,4024.19
202303,3,31,314610,"Q",8610102,1,513505,101,7,23,44,1,3,0,1,97,0,0,0,1400.58,8,0,1,202303,0,5,1400.58
202303,3,31,314610,"F",4292802,1,724205,101,4,49,44,6,1,0,4,97,0,0,0,1960.2,1,0,1,202303,0,5,1960.2
202303,3,31,314610,"I",5611204,-1,513415,101,7,22,44,6,3,0,1,31,0,0,0,1376.51,5,0,1,202303,0,5,1376.51
202303,3,31,314610,"F",4391600,-1,351605,101,7,41,44,1,1,0,4,40,0,0,0,4024.19,7,0,1,202303,0,5,4024.19
202303,3,31,314610,"F",4211101,-1,715315,101,4,37,44,6,1,0,4,31,0,0,0,1872,1,0,1,202303,0,5,1872
202303,3,31,314610,"G",4711302,-1,521125,101,7,35,44,3,1,0,1,40,0,0,0,1349,7,0,1,202303,0,5,1349
202303,3,31,314610,"F",4120400,1,717020,101,4,26,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"C",1099699,1,784205,101,7,22,44,6,3,0,1,97,0,0,0,1421.02,5,0,1,202303,0,5,1421.02
202303,3,31,314610,"B",710302,-1,514320,101,7,29,44,3,3,0,1,31,0,0,0,1330,5,0,1,202303,0,5,1330
202303,3,31,314610,"F",4213800,1,782145,101,7,33,44,2,3,0,1,97,0,0,0,1449,9,0,1,202303,0,5,1449
202303,3,31,314610,"F",4399103,1,715210,101,7,28,44,6,1,0,4,97,0,0,0,1859.07,6,0,1,202303,0,5,1859.07
202303,3,31,314610,"F",4120400,1,715210,101,7,31,44,2,1,0,4,97,0,0,0,1786.46,1,0,1,202303,0,5,1786.46
202303,3,31,314610,"G",4731800,1,521135,101,2,51,44,6,1,0,1,97,0,0,0,1407.75,4,0,1,202303,0,5,1407.75
202303,3,31,314610,"I",5620101,1,514320,101,7,30,44,3,3,0,1,97,0,0,0,1302,6,0,1,202303,0,5,1302
202303,3,31,314610,"F",4330403,1,716405,101,5,29,44,2,1,0,1,97,0,0,0,1640,1,0,1,202303,0,5,1640
202303,3,31,314610,"G",4744005,-1,521110,101,7,32,44,6,1,0,1,31,0,0,0,1302,4,0,1,202303,0,5,1302
202303,3,31,314610,"F",4211101,1,301110,101,7,34,47.78,3,1,0,1,97,0,0,0,1501.54,7,0,1,202303,0,5,1501.54
202303,3,31,314610,"I",5611201,-1,513415,101,7,24,44,3,3,0,1,40,0,0,0,1338,4,0,1,202303,0,5,1338
202303,3,31,314610,"G",4711302,-1,622010,101,2,44,44,1,1,0,1,31,0,0,0,1410.32,7,0,1,202303,0,5,1410.32
202303,3,31,314610,"F",4211101,-1,411010,101,9,26,44,3,3,0,4,40,0,0,0,2115.35,7,0,1,202303,0,5,2115.35
202303,3,31,314610,"F",4211101,1,514310,101,9,25,44,3,3,0,4,97,0,0,0,1500,1,0,1,202303,0,5,1500
202303,3,31,314610,"F",4292801,-1,715210,101,5,51,44,2,1,0,1,31,0,0,0,2504.34,7,0,1,202303,0,5,2504.34
202303,3,31,314610,"G",4711302,-1,521125,101,7,20,44,2,3,0,1,40,0,0,0,1415.87,7,0,1,202303,0,5,1415.87
202303,3,31,314610,"C",1091102,1,513505,101,5,59,44,6,3,0,1,97,0,0,0,1484.26,4,0,1,202303,0,5,1484.26
202303,3,31,314610,"G",4711302,1,848510,101,7,59,44,2,3,0,1,97,0,0,0,1655.58,7,0,1,202303,0,5,1655.58
202303,3,31,314610,"F",4213800,1,715130,101,4,69,44,3,1,0,1,97,0,0,0,3714.48,9,0,1,202303,0,5,3714.48
202303,3,31,314610,"F",4213800,1,782515,101,5,42,44,3,1,0,1,97,0,0,0,3050.32,9,0,1,202303,0,5,3050.32
202303,3,31,314610,"G",4721102,1,521140,101,7,46,44,6,3,0,1,97,0,0,0,1318.04,2,0,1,202303,0,5,1318.04
202303,3,31,314610,"F",4120400,1,717020,101,7,21,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"I",5611203,1,513435,101,6,40,44,2,3,0,1,97,0,0,0,1338,3,0,1,202303,0,5,1338
202303,3,31,314610,"F",4211101,1,782145,101,7,21,44,3,1,0,1,97,0,0,0,1381.6,7,0,1,202303,0,5,1381.6
