"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202306,3,31,314610,"F",4211101,1,782510,101,7,36,44,3,1,0,4,97,0,0,0,2502,1,0,1,202306,0,5,2502
202306,3,31,314610,"G",4761003,1,415130,101,7,24,44,3,3,0,1,97,0,0,0,1320,3,0,1,202306,0,5,1320
202306,3,31,314610,"B",710301,-1,141205,101,9,46,44,1,1,0,1,40,0,0,0,27411.09,9,0,1,202306,0,5,27411.09
202306,3,31,314610,"G",4520003,1,523110,101,7,21,44,3,1,0,1,97,0,0,0,1320,1,0,1,202306,0,5,1320
202306,3,31,314610,"F",4211101,-1,715505,101,3,23,44,3,1,0,4,40,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"F",4211101,1,717020,101,6,20,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"F",4211101,1,301110,101,9,31,44,3,1,0,4,97,0,0,0,4000,1,0,1,202306,0,5,4000
202306,3,31,314610,"I",5611203,1,513505,101,7,54,44,6,1,0,1,97,0,0,0,1339.8,3,0,1,202306,0,1,6.09
202306,3,31,314610,"F",4211101,1,717020,101,4,44,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"F",4211101,-1,715505,101,3,32,44,3,1,0,4,31,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"F",4211101,1,214915,101,9,33,44,3,3,0,4,97,0,0,0,10438,1,0,1,202306,0,5,10438
202306,3,31,314610,"F",4211101,1,715125,101,5,42,44,3,1,0,4,97,0,0,0,3497,1,0,1,202306,0,5,3497
202306,3,31,314610,"F",4120400,-1,723315,101,4,36,44,6,1,0,4,40,0,0,0,1950,1,0,1,202306,0,5,1950
202306,3,31,314610,"H",4921301,1,411005,101,7,53,40,1,3,0,1,97,0,0,0,1400,6,0,1,202306,0,5,1400
202306,3,31,314610,"F",4211101,-1,717020,101,6,23,44,3,1,0,4,31,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"B",710302,-1,784205,101,5,30,44,6,1,0,1,31,0,0,0,1330,5,0,1,202306,0,5,1330
202306,3,31,314610,"F",4120400,1,715505,101,7,29,44,3,1,0,4,97,0,0,0,1786.46,1,0,1,202306,0,5,1786.46
202306,3,31,314610,"F",4399199,-1,782510,101,7,52,47.33,1,1,0,4,31,0,0,0,3056.89,1,0,1,202306,0,5,3056.89
202306,3,31,314610,"H",4930201,1,414140,101,6,29,44,3,1,0,1,97,0,0,0,1416,4,0,1,202306,0,5,1416
202306,3,31,314610,"I",5611201,-1,513505,101,6,32,42,6,1,0,1,40,0,0,0,1355.98,3,0,1,202306,0,5,1355.98
202306,3,31,314610,"F",4211101,1,717020,101,4,18,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"F",4299599,1,717020,101,7,23,44,6,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"C",3321000,-1,911305,101,7,44,44,3,1,0,1,40,0,0,0,2140,5,0,1,202306,0,5,2140
202306,3,31,314610,"F",4211101,-1,514320,101,5,39,44,3,3,0,4,31,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"A",151202,-1,623115,101,5,34,40,3,3,2,3,31,0,0,0,1320,1,0,1,202306,0,5,1320
202306,3,31,314610,"F",4211101,1,715315,101,6,38,44,3,1,0,4,97,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"F",4211101,-1,715125,101,7,31,44,6,1,0,4,40,0,0,0,1960,1,0,1,202306,0,5,1960
202306,3,31,314610,"S",9491000,1,411005,101,8,28,24,1,3,0,1,97,0,0,0,720,2,0,1,202306,0,1,6
202306,3,31,314610,"Q",8610102,1,411005,103,6,19,20,1,1,0,1,97,0,0,0,642.31,8,1,1,202306,0,5,642.31
202306,3,31,314610,"I",5611201,-1,513205,101,7,41,44,6,3,0,1,43,0,0,0,1800,4,0,1,202306,0,5,1800
202306,3,31,314610,"H",4930201,1,421125,101,7,23,44,2,3,0,1,97,0,0,0,1488.57,4,0,1,202306,0,5,1488.57
202306,3,31,314610,"F",4213800,-1,717020,101,4,34,54,1,1,0,1,43,0,0,0,1421.2,2,0,1,202306,0,5,1421.2
202306,3,31,314610,"F",4211101,1,715125,101,7,30,44,3,1,0,4,97,0,0,0,2832.88,1,0,1,202306,0,5,2832.88
202306,3,31,314610,"F",4211101,1,717020,101,5,22,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"G",4782201,1,414105,101,6,28,44,2,1,0,1,97,0,0,0,1320,3,0,1,202306,0,5,1320
202306,3,31,314610,"G",4711302,-1,521125,101,7,18,44,1,1,0,1,43,0,0,0,1450,7,0,1,202306,0,5,1450
202306,3,31,314610,"F",4211101,1,313115,101,7,47,44,3,1,0,4,97,0,0,0,6400,1,0,1,202306,0,5,6400
202306,3,31,314610,"I",5620101,-1,513505,101,9,23,44,6,3,0,1,40,0,0,0,1338,1,0,1,202306,0,5,1338
202306,3,31,314610,"B",710301,1,300105,101,7,33,44,2,1,0,1,97,0,0,0,3374.8,9,0,1,202306,0,5,3374.8
202306,3,31,314610,"G",4711302,-1,421125,101,7,23,44,3,3,0,1,43,0,0,0,1426.73,7,0,1,202306,0,5,1426.73
202306,3,31,314610,"F",4211101,-1,782510,101,7,39,44,6,1,0,4,31,0,0,0,2502,1,0,1,202306,0,5,2502
202306,3,31,314610,"F",4211101,1,301110,101,6,37,44,4,1,0,4,97,0,0,0,3500,1,0,1,202306,0,5,3500
202306,3,31,314610,"G",4711302,1,521125,101,6,17,44,3,3,0,1,97,0,0,0,1418,7,0,1,202306,0,5,1418
202306,3,31,314610,"F",4211101,1,214205,101,9,30,44,3,3,0,4,97,0,0,0,6105,1,0,1,202306,0,5,6105
202306,3,31,314610,"I",5611201,1,513505,101,7,38,44,6,3,0,1,97,0,0,0,1338,1,0,1,202306,0,5,1338
202306,3,31,314610,"F",4211101,-1,991105,101,4,49,44,3,1,0,4,31,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"F",4211101,1,710215,101,7,51,44,3,1,0,4,97,0,0,0,2500,1,0,1,202306,0,5,2500
202306,3,31,314610,"G",4635402,1,141205,101,9,37,44,6,3,0,1,97,0,0,0,6000,6,0,1,202306,0,5,6000
202306,3,31,314610,"S",9511800,1,521140,101,8,27,46.5,1,3,0,1,97,0,0,0,1318.14,2,0,1,202306,0,5,1318.14
202306,3,31,314610,"F",4211101,1,414205,101,6,27,44,3,3,0,4,97,0,0,0,1429,1,0,1,202306,0,5,1429
202306,3,31,314610,"F",4299599,-1,322215,101,7,36,44,3,3,0,4,31,0,0,0,4024.19,1,0,1,202306,0,5,4024.19
202306,3,31,314610,"F",4211101,1,715210,101,2,51,44,3,1,0,4,97,0,0,0,2023.5,1,0,1,202306,0,5,2023.5
202306,3,31,314610,"B",710301,-1,301105,101,7,42,38.5,1,1,0,1,31,0,0,0,3861.3,10,0,1,202306,0,5,3861.3
202306,3,31,314610,"F",4211101,1,717020,101,6,19,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"F",4211101,1,715505,101,7,38,44,3,1,0,4,97,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"B",899199,-1,514320,101,7,27,44,6,3,0,1,40,0,0,0,1487,5,0,1,202306,0,5,1487
202306,3,31,314610,"F",4211101,-1,782305,101,7,31,44,3,1,0,4,31,0,0,0,1547,1,0,1,202306,0,5,1547
202306,3,31,314610,"F",4211101,-1,312320,101,7,24,44,6,1,0,4,40,0,0,0,1542,1,0,1,202306,0,5,1542
202306,3,31,314610,"I",5611201,-1,513405,101,7,27,44,6,1,0,1,43,0,0,0,1450,5,0,1,202306,0,5,1450
202306,3,31,314610,"G",4763602,-1,521110,101,7,19,44,6,3,0,1,31,0,0,0,1320,2,0,1,202306,0,5,1320
202306,3,31,314610,"F",4211101,1,517420,101,5,48,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"M",7111100,1,318505,101,7,27,30,6,3,0,1,97,0,0,0,1018,1,0,1,202306,0,5,1018
202306,3,31,314610,"G",4711302,1,521110,101,6,18,44,3,3,0,1,97,0,0,0,1416,6,0,1,202306,0,5,1416
202306,3,31,314610,"F",4120400,-1,717020,101,7,43,44,2,3,0,4,31,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"F",4213800,1,717020,101,7,26,44,1,1,0,1,97,0,0,0,1450,7,0,1,202306,0,5,1450
202306,3,31,314610,"F",4213800,1,715125,101,7,40,44,3,1,0,1,97,0,0,0,3761.01,9,0,1,202306,0,5,3761.01
202306,3,31,314610,"F",4211101,1,782510,101,7,31,44,3,1,0,4,97,0,0,0,2502,1,0,1,202306,0,5,2502
202306,3,31,314610,"F",4211101,1,301110,101,9,29,44,3,1,0,4,97,0,0,0,6000,1,0,1,202306,0,5,6000
202306,3,31,314610,"F",4299599,1,782510,101,7,28,44,6,1,0,4,97,0,0,0,2448.58,1,0,1,202306,0,5,2448.58
202306,3,31,314610,"G",4711302,1,514320,101,5,42,44,3,3,0,1,97,0,0,0,1435.45,7,0,1,202306,0,5,1435.45
202306,3,31,314610,"I",5611201,1,513435,101,7,31,44,2,3,0,1,97,0,0,0,1338,3,0,1,202306,0,5,1338
202306,3,31,314610,"Q",8610102,-1,223810,101,9,41,30,1,3,0,1,40,0,0,0,3255,8,0,1,202306,0,5,3255
202306,3,31,314610,"C",2330305,1,717020,101,7,18,44,3,1,0,1,97,0,0,0,1619.53,6,0,1,202306,0,5,1619.53
202306,3,31,314610,"C",3319800,-1,411005,101,8,25,44,1,3,0,1,40,0,0,0,2404,7,0,1,202306,0,5,2404
202306,3,31,314610,"I",5611203,1,521140,101,7,21,44,6,1,0,1,97,0,0,0,1574.58,1,0,1,202306,0,5,1574.58
202306,3,31,314610,"B",710302,1,784205,101,7,41,44,3,1,0,1,97,0,0,0,1330,5,0,1,202306,0,5,1330
202306,3,31,314610,"F",4211101,1,710205,101,4,53,44,3,1,0,4,97,0,0,0,4000,1,0,1,202306,0,5,4000
202306,3,31,314610,"S",9511800,-1,521140,101,7,21,46.5,2,3,0,1,40,0,0,0,1318.14,2,0,1,202306,0,5,1318.14
202306,3,31,314610,"F",4211101,1,782510,101,7,43,44,3,1,0,4,97,0,0,0,2502,1,0,1,202306,0,5,2502
202306,3,31,314610,"I",5620101,1,514320,101,7,21,44,3,3,0,1,97,0,0,0,1351,5,0,1,202306,0,5,1351
202306,3,31,314610,"F",4211101,-1,991115,101,7,32,44,3,1,0,4,31,0,0,0,1578.54,1,0,1,202306,0,5,1578.54
202306,3,31,314610,"F",4211101,1,342115,101,7,31,44,3,1,0,4,97,0,0,0,2177,1,0,1,202306,0,5,2177
202306,3,31,314610,"F",4211101,1,411005,101,8,35,44,3,1,0,4,97,1,0,0,1707,1,0,1,202306,0,5,1707
202306,3,31,314610,"B",710301,1,911305,101,7,24,40,2,1,0,1,97,0,0,0,2150,9,0,1,202306,0,5,2150
202306,3,31,314610,"F",4211101,1,715525,101,7,27,44,3,1,0,4,97,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"G",4783101,1,521110,101,7,31,44,1,3,0,1,97,0,0,0,1416,1,0,1,202306,0,5,1416
202306,3,31,314610,"G",4520001,1,914405,101,5,53,44,6,1,0,1,97,0,0,0,1320,3,0,1,202306,0,5,1320
202306,3,31,314610,"A",210108,-1,632125,101,2,23,48,1,1,0,1,31,0,0,0,1320,6,0,1,202306,0,5,1320
202306,3,31,314610,"S",9430800,1,514320,101,7,28,44,3,3,0,1,97,0,0,0,1356.78,6,0,1,202306,0,5,1356.78
202306,3,31,314610,"G",4530703,1,421125,101,7,30,44,3,3,0,1,97,0,0,0,1320,3,0,1,202306,0,5,1320
202306,3,31,314610,"F",4211101,1,919110,101,7,38,44,3,1,0,4,97,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"G",4781400,1,521110,101,7,31,48,1,3,0,1,97,0,0,0,1320,3,0,1,202306,0,5,1320
202306,3,31,314610,"F",4211101,1,301110,101,7,22,44,6,1,0,4,97,0,0,0,1542,1,0,1,202306,0,5,1542
202306,3,31,314610,"G",4711302,1,848510,101,7,43,44,2,1,0,1,97,0,0,0,1450,7,0,1,202306,0,5,1450
202306,3,31,314610,"F",4213800,1,313220,101,7,36,44,2,1,0,1,97,0,0,0,2169.2,7,0,1,202306,0,5,2169.2
202306,3,31,314610,"F",4211101,1,782145,101,2,46,44,3,1,0,4,97,0,0,0,1550,1,0,1,202306,0,5,1550
202306,3,31,314610,"F",4211101,1,717020,101,7,36,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202306,0,5,1381.6
202306,3,31,314610,"G",4711302,1,521110,103,6,16,20,3,3,0,1,97,0,0,0,620,7,1,1,202306,0,5,620
202306,3,31,314610,"G",4711302,1,521125,101,7,20,44,6,1,0,1,97,0,0,0,1557.5,5,0,1,202306,0,5,1557.5
202306,3,31,314610,"F",4299599,1,717020,101,7,27,48,3,1,0,1,97,0,0,0,1421.2,5,0,1,202306,0,5,1421.2
202306,3,31,314610,"B",810006,-1,411010,101,7,20,44,1,3,0,1,90,0,0,0,1613.44,7,0,1,202306,0,5,1613.44
202306,3,31,314610,"F",4211101,-1,715525,101,6,23,44,3,1,0,4,40,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"G",4744099,1,142320,101,7,38,44,1,1,0,1,97,0,0,0,2323.27,3,0,1,202306,0,5,2323.27
202306,3,31,314610,"F",4211101,1,782305,101,6,27,44,3,1,0,4,97,0,0,0,1547,1,0,1,202306,0,5,1547
202306,3,31,314610,"F",4211101,1,715315,101,1,33,44,3,1,0,4,97,0,0,0,1872,1,0,1,202306,0,5,1872
202306,3,31,314610,"B",710302,1,411010,101,7,22,44,6,3,0,1,97,0,0,0,2100,1,0,1,202306,0,5,2100
202306,3,31,314610,"G",4721103,1,521140,101,7,31,44,6,3,0,1,97,0,0,0,1336,2,0,1,202306,0,5,1336
202306,3,31,314610,"C",3321000,1,724315,101,6,34,44,6,1,0,1,97,0,0,0,2666.75,5,0,1,202306,0,5,2666.75
202306,3,31,314610,"S",9602502,1,521115,101,7,25,44,1,3,0,1,97,0,0,0,1540,3,0,1,202306,0,5,1540
202306,3,31,314610,"M",7112000,-1,715210,101,7,35,44,3,1,0,1,31,0,0,0,2169.2,4,0,1,202306,0,5,2169.2
202306,3,31,314610,"H",4930201,-1,782510,101,7,32,44,6,1,0,1,40,0,0,0,1829.07,6,0,1,202306,0,5,1829.07
202306,3,31,314610,"G",4711302,-1,421125,101,7,18,44,1,3,0,1,43,0,0,0,1435.45,7,0,1,202306,0,5,1435.45
202306,3,31,314610,"C",2391503,1,862150,101,7,18,44,3,1,0,1,97,0,0,0,1449.8,5,0,1,202306,0,1,6.59
202306,3,31,314610,"Q",8630504,-1,514320,101,3,56,44,1,3,0,1,40,0,0,0,1320,2,0,1,202306,0,5,1320
202306,3,31,314610,"N",8299799,-1,521135,101,7,56,36,6,1,0,1,43,0,0,0,1408.59,1,0,1,202306,0,5,1408.59
202306,3,31,314610,"I",5611204,1,513405,101,7,25,44,6,1,0,1,97,0,0,0,1441.01,5,0,1,202306,0,5,1441.01
